   Time             Vo                Vo_             
 4.704000000E-002  3.274993774E+002  3.072871647E+002 
 4.705000000E-002  3.274993762E+002  3.064748760E+002 
 4.706000000E-002  3.274993750E+002  3.057699851E+002 
 4.707000000E-002  3.274993737E+002  3.051657283E+002 
 4.708000000E-002  3.274993724E+002  3.046556480E+002 
 4.709000000E-002  3.274993711E+002  3.042335827E+002 
 4.710000000E-002  3.274993697E+002  3.038936574E+002 
 4.711000000E-002 -3.275006192E+002  3.035288978E+002 
 4.712000000E-002  3.274994004E+002  3.020269843E+002 
 4.713000000E-002  3.274993988E+002  3.008243050E+002 
 4.714000000E-002  3.274993972E+002  2.997336653E+002 
 4.715000000E-002  3.274993956E+002  2.987862371E+002 
 4.716000000E-002  3.274993939E+002  2.979730172E+002 
 4.717000000E-002  3.274993921E+002  2.972854094E+002 
 4.718000000E-002  3.274993904E+002  2.967152111E+002 
 4.719000000E-002  3.274993886E+002  2.962546004E+002 
 4.720000000E-002  3.274993867E+002  2.958961240E+002 
 4.721000000E-002  3.274993849E+002  2.956326843E+002 
 4.722000000E-002 -3.275006067E+002  2.954333194E+002 
 4.723000000E-002  3.274994187E+002  2.939795209E+002 
 4.724000000E-002  3.274994166E+002  2.927388643E+002 
 4.725000000E-002  3.274994146E+002  2.916253019E+002 
 4.726000000E-002  3.274994125E+002  2.906740185E+002 
 4.727000000E-002  3.274994103E+002  2.898745515E+002 
 4.728000000E-002  3.274994081E+002  2.892169197E+002 
 4.729000000E-002  3.274994058E+002  2.886916076E+002 
 4.730000000E-002  3.274994036E+002  2.882895498E+002 
 4.731000000E-002  3.274994013E+002  2.880021159E+002 
 4.732000000E-002  3.274993990E+002  2.878210951E+002 
 4.733000000E-002 -3.275005951E+002  2.877848859E+002 
 4.734000000E-002  3.274994363E+002  2.864389936E+002 
 4.735000000E-002  3.274994338E+002  2.851470484E+002 
 4.736000000E-002  3.274994313E+002  2.839972375E+002 
 4.737000000E-002  3.274994287E+002  2.830287742E+002 
 4.738000000E-002  3.274994261E+002  2.822297646E+002 
 4.739000000E-002  3.274994235E+002  2.815888687E+002 
 4.740000000E-002  3.274994208E+002  2.810952821E+002 
 4.741000000E-002  3.274994181E+002  2.807387179E+002 
 4.742000000E-002  3.274994153E+002  2.805093885E+002 
 4.743000000E-002  3.274994126E+002  2.803979885E+002 
 4.744000000E-002 -3.275005839E+002  2.805058944E+002 
 4.745000000E-002 -3.275005486E+002  2.793608664E+002 
 4.746000000E-002  3.274994508E+002  2.779596362E+002 
 4.747000000E-002  3.274994479E+002  2.767975834E+002 
 4.748000000E-002  3.274994449E+002  2.757834208E+002 
 4.749000000E-002  3.274994418E+002  2.749576913E+002 
 4.750000000E-002  3.274994388E+002  2.743076508E+002 
 4.751000000E-002  3.274994357E+002  2.738211615E+002 
 4.752000000E-002  3.274994325E+002  2.734866708E+002 
 4.753000000E-002  3.274994294E+002  2.732931914E+002 
 4.754000000E-002  3.274994262E+002  2.732302807E+002 
 4.755000000E-002 -3.275005724E+002  2.734559754E+002 
 4.756000000E-002 -3.275005375E+002  2.724434493E+002 
 4.757000000E-002  3.274994682E+002  2.708977245E+002 
 4.758000000E-002  3.274994648E+002  2.696564229E+002 
 4.759000000E-002  3.274994614E+002  2.685789538E+002 
 4.760000000E-002  3.274994579E+002  2.677101654E+002 
 4.761000000E-002  3.274994544E+002  2.670358469E+002 
 4.762000000E-002  3.274994509E+002  2.665424662E+002 
 4.763000000E-002  3.274994474E+002  2.662171473E+002 
 4.764000000E-002  3.274994438E+002  2.660476465E+002 
 4.765000000E-002  3.274994402E+002  2.660223302E+002 
 4.766000000E-002 -3.275005605E+002  2.663496703E+002 
 4.767000000E-002 -3.275005260E+002  2.654562824E+002 
 4.768000000E-002  3.274994861E+002  2.638177288E+002 
 4.769000000E-002  3.274994824E+002  2.624756398E+002 
 4.770000000E-002  3.274994785E+002  2.613146356E+002 
 4.771000000E-002  3.274994747E+002  2.603842447E+002 
 4.772000000E-002  3.274994707E+002  2.596686991E+002 
 4.773000000E-002  3.274994668E+002  2.591529866E+002 
 4.774000000E-002  3.274994628E+002  2.588228239E+002 
 4.775000000E-002  3.274994588E+002  2.586646313E+002 
 4.776000000E-002  3.274994548E+002  2.586655079E+002 
 4.777000000E-002 -3.275005479E+002  2.590782065E+002 
 4.778000000E-002 -3.275005138E+002  2.582908197E+002 
 4.779000000E-002  3.274995050E+002  2.566149397E+002 
 4.780000000E-002  3.274995008E+002  2.551510825E+002 
 4.781000000E-002  3.274994965E+002  2.538870056E+002 
 4.782000000E-002  3.274994922E+002  2.528773272E+002 
 4.783000000E-002  3.274994878E+002  2.521046175E+002 
 4.784000000E-002  3.274994834E+002  2.515522829E+002 
 4.785000000E-002  3.274994790E+002  2.512045370E+002 
 4.786000000E-002  3.274994746E+002  2.510463721E+002 
 4.787000000E-002  3.274994701E+002  2.510635312E+002 
 4.788000000E-002  3.274994657E+002  2.512424809E+002 
 4.789000000E-002 -3.275005008E+002  2.505739455E+002 
 4.790000000E-002  3.274995247E+002  2.487290009E+002 
 4.791000000E-002  3.274995200E+002  2.471633371E+002 
 4.792000000E-002  3.274995153E+002  2.458160482E+002 
 4.793000000E-002  3.274995105E+002  2.447467866E+002 
 4.794000000E-002  3.274995057E+002  2.439364310E+002 
 4.795000000E-002  3.274995008E+002  2.433667792E+002 
 4.796000000E-002  3.274994959E+002  2.430205168E+002 
 4.797000000E-002  3.274994910E+002  2.428811857E+002 
 4.798000000E-002  3.274994861E+002  2.429331530E+002 
 4.799000000E-002  3.274994812E+002  2.431615811E+002 
 4.800000000E-002 -3.275004870E+002  2.426063783E+002 
 4.801000000E-002  3.274995453E+002  2.408187391E+002 
 4.802000000E-002  3.274995402E+002  2.391219596E+002 
 4.803000000E-002  3.274995350E+002  2.376639314E+002 
 4.804000000E-002  3.274995297E+002  2.365098519E+002 
 4.805000000E-002  3.274995244E+002  2.356387852E+002 
 4.806000000E-002  3.274995191E+002  2.350308030E+002 
 4.807000000E-002  3.274995137E+002  2.346669497E+002 
 4.808000000E-002  3.274995083E+002  2.345292080E+002 
 4.809000000E-002  3.274995028E+002  2.346004653E+002 
 4.810000000E-002  3.274994974E+002  2.348644800E+002 
 4.811000000E-002 -3.275004723E+002  2.344062278E+002 
 4.812000000E-002 -3.275004397E+002  2.328030491E+002 
 4.813000000E-002  3.274995613E+002  2.308939579E+002 
 4.814000000E-002  3.274995556E+002  2.293878170E+002 
 4.815000000E-002  3.274995498E+002  2.281248681E+002 
 4.816000000E-002  3.274995440E+002  2.271712062E+002 
 4.817000000E-002  3.274995382E+002  2.265050568E+002 
 4.818000000E-002  3.274995323E+002  2.261057079E+002 
 4.819000000E-002  3.274995264E+002  2.259534725E+002 
 4.820000000E-002  3.274995205E+002  2.260296521E+002 
 4.821000000E-002  3.274995146E+002  2.263165002E+002 
 4.822000000E-002 -3.275004567E+002  2.259401536E+002 
 4.823000000E-002 -3.275004246E+002  2.244283324E+002 
 4.824000000E-002  3.274995834E+002  2.223594185E+002 
 4.825000000E-002  3.274995772E+002  2.207149661E+002 
 4.826000000E-002  3.274995710E+002  2.193355027E+002 
 4.827000000E-002  3.274995647E+002  2.182930522E+002 
 4.828000000E-002  3.274995583E+002  2.175638950E+002 
 4.829000000E-002  3.274995519E+002  2.171254689E+002 
 4.830000000E-002  3.274995454E+002  2.169563283E+002 
 4.831000000E-002  3.274995390E+002  2.170361037E+002 
 4.832000000E-002  3.274995326E+002  2.173454626E+002 
 4.833000000E-002 -3.275004401E+002  2.170478685E+002 
 4.834000000E-002 -3.275004085E+002  2.156254875E+002 
 4.835000000E-002  3.274996066E+002  2.134668981E+002 
 4.836000000E-002  3.274995999E+002  2.116742241E+002 
 4.837000000E-002  3.274995931E+002  2.101694949E+002 
 4.838000000E-002  3.274995863E+002  2.090309818E+002 
 4.839000000E-002  3.274995793E+002  2.082329222E+002 
 4.840000000E-002  3.274995724E+002  2.077508100E+002 
 4.841000000E-002  3.274995654E+002  2.075613515E+002 
 4.842000000E-002  3.274995584E+002  2.076424217E+002 
 4.843000000E-002  3.274995515E+002  2.079730216E+002 
 4.844000000E-002 -3.275004226E+002  2.077503271E+002 
 4.845000000E-002 -3.275003915E+002  2.064147718E+002 
 4.846000000E-002  3.274996308E+002  2.042365469E+002 
 4.847000000E-002  3.274996236E+002  2.022852707E+002 
 4.848000000E-002  3.274996162E+002  2.006460495E+002 
 4.849000000E-002  3.274996088E+002  1.994037208E+002 
 4.850000000E-002  3.274996013E+002  1.985303818E+002 
 4.851000000E-002  3.274995938E+002  1.979994903E+002 
 4.852000000E-002  3.274995863E+002  1.977858166E+002 
 4.853000000E-002  3.274995787E+002  1.978653965E+002 
 4.854000000E-002  3.274995712E+002  1.982154847E+002 
 4.855000000E-002 -3.275004042E+002  1.980635803E+002 
 4.856000000E-002 -3.275003737E+002  1.968119559E+002 
 4.857000000E-002  3.274996560E+002  1.946836021E+002 
 4.858000000E-002  3.274996482E+002  1.925633181E+002 
 4.859000000E-002  3.274996403E+002  1.907803314E+002 
 4.860000000E-002  3.274996323E+002  1.894263578E+002 
 4.861000000E-002  3.274996242E+002  1.884712599E+002 
 4.862000000E-002  3.274996161E+002  1.878863695E+002 
 4.863000000E-002  3.274996080E+002  1.876444350E+002 
 4.864000000E-002  3.274995998E+002  1.877195709E+002 
 4.865000000E-002  3.274995917E+002  1.880872082E+002 
 4.866000000E-002 -3.275003849E+002  1.880020085E+002 
 4.867000000E-002 -3.275003549E+002  1.868313999E+002 
 4.868000000E-002 -3.275003250E+002  1.849107748E+002 
 4.869000000E-002  3.274996737E+002  1.825584519E+002 
 4.870000000E-002  3.274996651E+002  1.807382272E+002 
 4.871000000E-002  3.274996565E+002  1.792567305E+002 
 4.872000000E-002  3.274996479E+002  1.782056284E+002 
 4.873000000E-002  3.274996392E+002  1.775540308E+002 
 4.874000000E-002  3.274996304E+002  1.772725733E+002 
 4.875000000E-002  3.274996217E+002  1.773333621E+002 
 4.876000000E-002  3.274996130E+002  1.777099205E+002 
 4.877000000E-002 -3.275003648E+002  1.776812216E+002 
 4.878000000E-002 -3.275003354E+002  1.765827934E+002 
 4.879000000E-002 -3.275003061E+002  1.747464652E+002 
 4.880000000E-002  3.274997000E+002  1.722240701E+002 
 4.881000000E-002  3.274996909E+002  1.702532602E+002 
 4.882000000E-002  3.274996817E+002  1.686465672E+002 
 4.883000000E-002  3.274996724E+002  1.675025484E+002 
 4.884000000E-002  3.274996631E+002  1.667880272E+002 
 4.885000000E-002  3.274996537E+002  1.664714644E+002 
 4.886000000E-002  3.274996443E+002  1.665228996E+002 
 4.887000000E-002  3.274996350E+002  1.669138936E+002 
 4.888000000E-002 -3.275003439E+002  1.669449366E+002 
 4.889000000E-002 -3.275003151E+002  1.659226190E+002 
 4.890000000E-002 -3.275002865E+002  1.641749448E+002 
 4.891000000E-002  3.274997272E+002  1.615563275E+002 
 4.892000000E-002  3.274997174E+002  1.594315953E+002 
 4.893000000E-002  3.274997076E+002  1.576970973E+002 
 4.894000000E-002  3.274996976E+002  1.564584782E+002 
 4.895000000E-002  3.274996877E+002  1.556802069E+002 
 4.896000000E-002  3.274996777E+002  1.553285054E+002 
 4.897000000E-002  3.274996676E+002  1.553712857E+002 
 4.898000000E-002  3.274996576E+002  1.557780883E+002 
 4.899000000E-002 -3.275003222E+002  1.558684158E+002 
 4.900000000E-002 -3.275002941E+002  1.549225431E+002 
 4.901000000E-002 -3.275002661E+002  1.532643783E+002 
 4.902000000E-002  3.274997551E+002  1.506183698E+002 
 4.903000000E-002  3.274997447E+002  1.483335795E+002 
 4.904000000E-002  3.274997342E+002  1.464659356E+002 
 4.905000000E-002  3.274997236E+002  1.451283874E+002 
 4.906000000E-002  3.274997130E+002  1.442829809E+002 
 4.907000000E-002  3.274997023E+002  1.438936338E+002 
 4.908000000E-002  3.274996916E+002  1.439260682E+002 
 4.909000000E-002  3.274996809E+002  1.443477450E+002 
 4.910000000E-002 -3.275002999E+002  1.444949498E+002 
 4.911000000E-002 -3.275002725E+002  1.436239455E+002 
 4.912000000E-002 -3.275002451E+002  1.420542797E+002 
 4.913000000E-002 -3.275002179E+002  1.396034390E+002 
 4.914000000E-002  3.274997726E+002  1.371278013E+002 
 4.915000000E-002  3.274997614E+002  1.352527641E+002 
 4.916000000E-002  3.274997502E+002  1.337919500E+002 
 4.917000000E-002  3.274997389E+002  1.328569586E+002 
 4.918000000E-002  3.274997275E+002  1.324093058E+002 
 4.919000000E-002  3.274997162E+002  1.324124303E+002 
 4.920000000E-002  3.274997048E+002  1.328316232E+002 
 4.921000000E-002 -3.275002770E+002  1.330181929E+002 
 4.922000000E-002 -3.275002502E+002  1.322060660E+002 
 4.923000000E-002 -3.275002235E+002  1.307100234E+002 
 4.924000000E-002 -3.275001969E+002  1.283513465E+002 
 4.925000000E-002  3.274998012E+002  1.256602074E+002 
 4.926000000E-002  3.274997893E+002  1.236408974E+002 
 4.927000000E-002  3.274997774E+002  1.220626257E+002 
 4.928000000E-002  3.274997654E+002  1.210442490E+002 
 4.929000000E-002  3.274997534E+002  1.205448380E+002 
 4.930000000E-002  3.274997414E+002  1.205255071E+002 
 4.931000000E-002  3.274997293E+002  1.209493397E+002 
 4.932000000E-002 -3.275002534E+002  1.211808289E+002 
 4.933000000E-002 -3.275002273E+002  1.204334879E+002 
 4.934000000E-002 -3.275002013E+002  1.190171990E+002 
 4.935000000E-002 -3.275001754E+002  1.167570883E+002 
 4.936000000E-002  3.274998304E+002  1.139210537E+002 
 4.937000000E-002  3.274998179E+002  1.117568259E+002 
 4.938000000E-002  3.274998052E+002  1.100609218E+002 
 4.939000000E-002  3.274997926E+002  1.089595794E+002 
 4.940000000E-002  3.274997798E+002  1.084093781E+002 
 4.941000000E-002  3.274997671E+002  1.083690636E+002 
 4.942000000E-002  3.274997543E+002  1.087994693E+002 
 4.943000000E-002 -3.275002293E+002  1.090767460E+002 
 4.944000000E-002 -3.275002039E+002  1.083955542E+002 
 4.945000000E-002 -3.275001786E+002  1.070607252E+002 
 4.946000000E-002 -3.275001533E+002  1.049013181E+002 
 4.947000000E-002  3.274998601E+002  1.019839503E+002 
 4.948000000E-002  3.274998469E+002  9.967080218E+001 
 4.949000000E-002  3.274998336E+002  9.785381591E+001 
 4.950000000E-002  3.274998202E+002  9.666676224E+001 
 4.951000000E-002  3.274998067E+002  9.606368034E+001 
 4.952000000E-002  3.274997932E+002  9.600090141E+001 
 4.953000000E-002  3.274997798E+002  9.643696539E+001 
 4.954000000E-002 -3.275002047E+002  9.675843941E+001 
 4.955000000E-002 -3.275001800E+002  9.614236597E+001 
 4.956000000E-002 -3.275001554E+002  9.488836806E+001 
 4.957000000E-002 -3.275001309E+002  9.282954491E+001 
 4.958000000E-002  3.274998904E+002  8.988873303E+001 
 4.959000000E-002  3.274998764E+002  8.742118714E+001 
 4.960000000E-002  3.274998624E+002  8.547821854E+001 
 4.961000000E-002  3.274998482E+002  8.420129012E+001 
 4.962000000E-002  3.274998341E+002  8.354185318E+001 
 4.963000000E-002  3.274998199E+002  8.345377875E+001 
 4.964000000E-002  3.274998057E+002  8.389326971E+001 
 4.965000000E-002 -3.275001796E+002  8.425633654E+001 
 4.966000000E-002 -3.275001557E+002  8.370334221E+001 
 4.967000000E-002 -3.275001318E+002  8.252854964E+001 
 4.968000000E-002 -3.275001080E+002  8.056920983E+001 
 4.969000000E-002 -3.275000843E+002  7.788990055E+001 
 4.970000000E-002  3.274999063E+002  7.521810686E+001 
 4.971000000E-002  3.274998915E+002  7.330759694E+001 
 4.972000000E-002  3.274998767E+002  7.191185662E+001 
 4.973000000E-002  3.274998618E+002  7.116897951E+001 
 4.974000000E-002  3.274998469E+002  7.103029166E+001 
 4.975000000E-002  3.274998319E+002  7.144957688E+001 
 4.976000000E-002 -3.275001542E+002  7.183184971E+001 
 4.977000000E-002 -3.275001310E+002  7.132101597E+001 
 4.978000000E-002 -3.275001078E+002  7.020563112E+001 
 4.979000000E-002 -3.275000847E+002  6.832742236E+001 
 4.980000000E-002 -3.275000617E+002  6.574912201E+001 
 4.981000000E-002  3.274999367E+002  6.289669250E+001 
 4.982000000E-002  3.274999212E+002  6.084454245E+001 
 4.983000000E-002  3.274999056E+002  5.933517819E+001 
 4.984000000E-002  3.274998900E+002  5.851426244E+001 
 4.985000000E-002  3.274998743E+002  5.833054834E+001 
 4.986000000E-002  3.274998586E+002  5.873537438E+001 
 4.987000000E-002 -3.275001283E+002  5.914219021E+001 
 4.988000000E-002 -3.275001058E+002  5.867899823E+001 
 4.989000000E-002 -3.275000834E+002  5.762859784E+001 
 4.990000000E-002 -3.275000610E+002  5.583720984E+001 
 4.991000000E-002 -3.275000388E+002  5.336570025E+001 
 4.992000000E-002  3.274999674E+002  5.039171946E+001 
 4.993000000E-002  3.274999512E+002  4.819850499E+001 
 4.994000000E-002  3.274999349E+002  4.657635013E+001 
 4.995000000E-002  3.274999185E+002  4.567855364E+001 
 4.996000000E-002  3.274999021E+002  4.545126826E+001 
 4.997000000E-002  3.274998857E+002  4.584336123E+001 
 4.998000000E-002 -3.275001021E+002  4.627643943E+001 
 4.999000000E-002 -3.275000804E+002  4.586283518E+001 
 5.000000000E-002 -3.275000586E+002  4.487952947E+001 
 5.001000000E-002 -3.275000370E+002  4.317727710E+001 
 5.002000000E-002 -3.275000155E+002  4.081505711E+001 
 5.003000000E-002  3.274999984E+002  3.777113273E+001 
 5.004000000E-002  3.274999815E+002  3.543504776E+001 
 5.005000000E-002  3.274999644E+002  3.369858746E+001 
 5.006000000E-002  3.274999473E+002  3.272276580E+001 
 5.007000000E-002  3.274999301E+002  3.245110907E+001 
 5.008000000E-002  3.274999129E+002  3.282998843E+001 
 5.009000000E-002 -3.275000756E+002  3.328916259E+001 
 5.010000000E-002 -3.275000546E+002  3.292523306E+001 
 5.011000000E-002 -3.275000337E+002  3.200929707E+001 
 5.012000000E-002 -3.275000128E+002  3.039669276E+001 
 5.013000000E-002 -3.274999920E+002  2.814449284E+001 
 5.014000000E-002 -3.274999714E+002  2.530674126E+001 
 5.015000000E-002  3.275000120E+002  2.280244744E+001 
 5.016000000E-002  3.274999941E+002  2.113353749E+001 
 5.017000000E-002  3.274999763E+002  2.004836708E+001 
 5.018000000E-002  3.274999584E+002  1.970282632E+001 
 5.019000000E-002  3.274999405E+002  2.004071386E+001 
 5.020000000E-002 -3.275000489E+002  2.050054794E+001 
 5.021000000E-002 -3.275000287E+002  2.016229800E+001 
 5.022000000E-002 -3.275000085E+002  1.929084801E+001 
 5.023000000E-002 -3.274999883E+002  1.774644581E+001 
 5.024000000E-002 -3.274999683E+002  1.558419282E+001 
 5.025000000E-002 -3.274999484E+002  1.285626708E+001 
 5.026000000E-002  3.275000427E+002  1.015748452E+001 
 5.027000000E-002  3.275000242E+002  8.357538464E+000 
 5.028000000E-002  3.275000055E+002  7.169231815E+000 
 5.029000000E-002  3.274999869E+002  6.755978193E+000 
 5.030000000E-002  3.274999682E+002  7.058993745E+000 
 5.031000000E-002 -3.275000220E+002  7.525965781E+000 
 5.032000000E-002 -3.275000025E+002  7.219776735E+000 
 5.033000000E-002 -3.274999831E+002  6.399110166E+000 
 5.034000000E-002 -3.274999637E+002  4.929092481E+000 
 5.035000000E-002 -3.274999444E+002  2.862849492E+000 
 5.036000000E-002 -3.274999252E+002  2.506895648E-001 
 5.037000000E-002  3.275000736E+002 -2.591985344E+000 
 5.038000000E-002  3.275000543E+002 -4.520913396E+000 
 5.039000000E-002  3.275000350E+002 -5.810258172E+000 
 5.040000000E-002  3.275000155E+002 -6.289073920E+000 
 5.041000000E-002  3.274999961E+002 -6.018735627E+000 
 5.042000000E-002 -3.274999950E+002 -5.541696692E+000 
 5.043000000E-002 -3.274999762E+002 -5.812915836E+000 
 5.044000000E-002 -3.274999575E+002 -6.579915011E+000 
 5.045000000E-002 -3.274999389E+002 -7.972699953E+000 
 5.046000000E-002 -3.274999203E+002 -9.940123786E+000 
 5.047000000E-002 -3.274999019E+002 -1.243375080E+001 
 5.048000000E-002  3.275001046E+002 -1.537743677E+001 
 5.049000000E-002  3.275000846E+002 -1.743555090E+001 
 5.050000000E-002  3.275000645E+002 -1.882606853E+001 
 5.051000000E-002  3.275000443E+002 -1.937049326E+001 
 5.052000000E-002  3.275000241E+002 -1.913279787E+001 
 5.053000000E-002 -3.274999679E+002 -1.864462772E+001 
 5.054000000E-002 -3.274999499E+002 -1.887980390E+001 
 5.055000000E-002 -3.274999320E+002 -1.959207038E+001 
 5.056000000E-002 -3.274999141E+002 -2.090656859E+001 
 5.057000000E-002 -3.274998963E+002 -2.277413196E+001 
 5.058000000E-002 -3.274998786E+002 -2.514819870E+001 
 5.059000000E-002  3.275001357E+002 -2.815643960E+001 
 5.060000000E-002  3.275001149E+002 -3.034487625E+001 
 5.061000000E-002  3.275000940E+002 -3.183764585E+001 
 5.062000000E-002  3.275000731E+002 -3.244868462E+001 
 5.063000000E-002  3.275000521E+002 -3.224456671E+001 
 5.064000000E-002 -3.274999408E+002 -3.174494298E+001 
 5.065000000E-002 -3.274999236E+002 -3.194375172E+001 
 5.066000000E-002 -3.274999064E+002 -3.260098448E+001 
 5.067000000E-002 -3.274998893E+002 -3.383692501E+001 
 5.068000000E-002 -3.274998722E+002 -3.560438535E+001 
 5.069000000E-002 -3.274998553E+002 -3.785867591E+001 
 5.070000000E-002 -3.274998385E+002 -4.055750860E+001 
 5.071000000E-002  3.275001450E+002 -4.291891441E+001 
 5.072000000E-002  3.275001234E+002 -4.430722995E+001 
 5.073000000E-002  3.275001018E+002 -4.502399946E+001 
 5.074000000E-002  3.275000801E+002 -4.489063753E+001 
 5.075000000E-002 -3.274999138E+002 -4.441291539E+001 
 5.076000000E-002 -3.274998973E+002 -4.460710821E+001 
 5.077000000E-002 -3.274998808E+002 -4.523985752E+001 
 5.078000000E-002 -3.274998645E+002 -4.642622846E+001 
 5.079000000E-002 -3.274998481E+002 -4.812107005E+001 
 5.080000000E-002 -3.274998319E+002 -5.028162207E+001 
 5.081000000E-002 -3.274998159E+002 -5.286742230E+001 
 5.082000000E-002  3.275001753E+002 -5.539343374E+001 
 5.083000000E-002  3.275001529E+002 -5.690740278E+001 
 5.084000000E-002  3.275001305E+002 -5.772251707E+001 
 5.085000000E-002  3.275001081E+002 -5.765283085E+001 
 5.086000000E-002 -3.274998867E+002 -5.718871283E+001 
 5.087000000E-002 -3.274998710E+002 -5.737028538E+001 
 5.088000000E-002 -3.274998553E+002 -5.797085158E+001 
 5.089000000E-002 -3.274998396E+002 -5.910034944E+001 
 5.090000000E-002 -3.274998241E+002 -6.071565002E+001 
 5.091000000E-002 -3.274998086E+002 -6.277590791E+001 
 5.092000000E-002 -3.274997933E+002 -6.524247252E+001 
 5.093000000E-002  3.275002055E+002 -6.789518840E+001 
 5.094000000E-002  3.275001824E+002 -6.953047998E+001 
 5.095000000E-002  3.275001592E+002 -7.043982242E+001 
 5.096000000E-002  3.275001361E+002 -7.042997209E+001 
 5.097000000E-002 -3.274998598E+002 -6.997416691E+001 
 5.098000000E-002 -3.274998448E+002 -7.013804207E+001 
 5.099000000E-002 -3.274998299E+002 -7.070163469E+001 
 5.100000000E-002 -3.274998149E+002 -7.176983822E+001 
 5.101000000E-002 -3.274998001E+002 -7.330152682E+001 
 5.102000000E-002 -3.274997854E+002 -7.525775154E+001 
 5.103000000E-002 -3.274997707E+002 -7.760165591E+001 
 5.104000000E-002  3.275002355E+002 -8.035039539E+001 
 5.105000000E-002  3.275002117E+002 -8.210464964E+001 
 5.106000000E-002  3.275001878E+002 -8.310607474E+001 
 5.107000000E-002  3.275001639E+002 -8.315418893E+001 
 5.108000000E-002 -3.274998331E+002 -8.270320210E+001 
 5.109000000E-002 -3.274998189E+002 -8.284602026E+001 
 5.110000000E-002 -3.274998046E+002 -8.336956923E+001 
 5.111000000E-002 -3.274997905E+002 -8.437377883E+001 
 5.112000000E-002 -3.274997763E+002 -8.581950353E+001 
 5.113000000E-002 -3.274997623E+002 -8.766966914E+001 
 5.114000000E-002 -3.274997484E+002 -8.988919249E+001 
 5.115000000E-002  3.275002652E+002 -9.270928691E+001 
 5.116000000E-002  3.275002407E+002 -9.458112232E+001 
 5.117000000E-002  3.275002161E+002 -9.567348390E+001 
 5.118000000E-002  3.275001915E+002 -9.577871558E+001 
 5.119000000E-002 -3.274998067E+002 -9.532997612E+001 
 5.120000000E-002 -3.274997932E+002 -9.544921359E+001 
 5.121000000E-002 -3.274997797E+002 -9.593050794E+001 
 5.122000000E-002 -3.274997662E+002 -9.686891117E+001 
 5.123000000E-002 -3.274997528E+002 -9.822723124E+001 
 5.124000000E-002 -3.274997396E+002 -9.997024319E+001 
 5.125000000E-002 -3.274997264E+002 -1.020646128E+002 
 5.126000000E-002 -3.274997133E+002 -1.044788224E+002 
 5.127000000E-002  3.275002694E+002 -1.065152062E+002 
 5.128000000E-002  3.275002441E+002 -1.074723011E+002 
 5.129000000E-002  3.275002188E+002 -1.076823819E+002 
 5.130000000E-002 -3.274997806E+002 -1.072786861E+002 
 5.131000000E-002 -3.274997678E+002 -1.074148943E+002 
 5.132000000E-002 -3.274997550E+002 -1.078931515E+002 
 5.133000000E-002 -3.274997422E+002 -1.088032234E+002 
 5.134000000E-002 -3.274997295E+002 -1.101099258E+002 
 5.135000000E-002 -3.274997169E+002 -1.117799365E+002 
 5.136000000E-002 -3.274997044E+002 -1.137817232E+002 
 5.137000000E-002 -3.274996921E+002 -1.160854731E+002 
 5.138000000E-002  3.275002979E+002 -1.182709081E+002 
 5.139000000E-002  3.275002719E+002 -1.193482829E+002 
 5.140000000E-002  3.275002459E+002 -1.196527975E+002 
 5.141000000E-002 -3.274997547E+002 -1.192823971E+002 
 5.142000000E-002 -3.274997426E+002 -1.194238673E+002 
 5.143000000E-002 -3.274997305E+002 -1.198879876E+002 
 5.144000000E-002 -3.274997184E+002 -1.207594144E+002 
 5.145000000E-002 -3.274997064E+002 -1.220049325E+002 
 5.146000000E-002 -3.274996945E+002 -1.235930854E+002 
 5.147000000E-002 -3.274996827E+002 -1.254941071E+002 
 5.148000000E-002 -3.274996710E+002 -1.276798555E+002 
 5.149000000E-002  3.275003262E+002 -1.299861147E+002 
 5.150000000E-002  3.275002995E+002 -1.311764346E+002 
 5.151000000E-002  3.275002728E+002 -1.315685488E+002 
 5.152000000E-002 -3.274997292E+002 -1.312232890E+002 
 5.153000000E-002 -3.274997178E+002 -1.313616161E+002 
 5.154000000E-002 -3.274997064E+002 -1.318037943E+002 
 5.155000000E-002 -3.274996950E+002 -1.326295401E+002 
 5.156000000E-002 -3.274996837E+002 -1.338075635E+002 
 5.157000000E-002 -3.274996725E+002 -1.353082312E+002 
 5.158000000E-002 -3.274996613E+002 -1.371035028E+002 
 5.159000000E-002 -3.274996503E+002 -1.391668679E+002 
 5.160000000E-002  3.275003540E+002 -1.415725348E+002 
 5.161000000E-002  3.275003267E+002 -1.428709118E+002 
 5.162000000E-002  3.275002993E+002 -1.433462332E+002 
 5.163000000E-002 -3.274997042E+002 -1.430204989E+002 
 5.164000000E-002 -3.274996934E+002 -1.431494591E+002 
 5.165000000E-002 -3.274996827E+002 -1.435640700E+002 
 5.166000000E-002 -3.274996720E+002 -1.443392747E+002 
 5.167000000E-002 -3.274996614E+002 -1.454456596E+002 
 5.168000000E-002 -3.274996509E+002 -1.468553684E+002 
 5.169000000E-002 -3.274996404E+002 -1.485420422E+002 
 5.170000000E-002 -3.274996300E+002 -1.504807601E+002 
 5.171000000E-002 -3.274996198E+002 -1.526479820E+002 
 5.172000000E-002  3.275003534E+002 -1.540775762E+002 
 5.173000000E-002  3.275003253E+002 -1.543877065E+002 
 5.174000000E-002 -3.274996797E+002 -1.541195467E+002 
