   Time             V3N               V2N               V1N               V23               V12               V31             
 5.574000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.575000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.576000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.577000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.578000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.579000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.580000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.581000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.582000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.583000000E-002  1.421085472E-014 -7.105427358E-015  1.421085472E-014 -2.131628207E-014  2.131628207E-014  0.000000000E+000 
 5.584000000E-002  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 5.585000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.586000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.587000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.588000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.589000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.590000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.591000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.592000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.593000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.594000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.595000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.596000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.597000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.598000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.599000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.600000000E-002  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 5.601000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -1.421085472E-014 -9.999989334E+001 
 5.602000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.603000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.604000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.605000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.606000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.607000000E-002  7.105427358E-015  7.105427358E-015  1.421085472E-014  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 5.608000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.609000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.610000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 5.611000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.612000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.613000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.614000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.615000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.616000000E-002  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015  7.105427358E-015 
 5.617000000E-002  1.421085472E-014  7.105427358E-015  0.000000000E+000 -7.105427358E-015 -7.105427358E-015  1.421085472E-014 
 5.618000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -2.131628207E-014 -9.999989334E+001 
 5.619000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.620000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.621000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.622000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.623000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.624000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.625000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.626000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.627000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 5.628000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.629000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.630000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.631000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.632000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.633000000E-002 -7.105427358E-015  1.421085472E-014  1.421085472E-014  2.131628207E-014  0.000000000E+000 -2.131628207E-014 
 5.634000000E-002  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 5.635000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.636000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.637000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.638000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.639000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.640000000E-002 -7.105427358E-015 -7.105427358E-015 -2.131628207E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 5.641000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.642000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.643000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.644000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 5.645000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.646000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.647000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.648000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.649000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.650000000E-002  1.421085472E-014  7.105427358E-015  1.421085472E-014 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 5.651000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -7.105427358E-015 -9.999989334E+001 
 5.652000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.653000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.654000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.655000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.656000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.657000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.658000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.659000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.660000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.661000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 5.662000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.663000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.664000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.665000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.666000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.667000000E-002  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 5.668000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -2.131628207E-014 -9.999989334E+001 
 5.669000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.670000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.671000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.672000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.673000000E-002 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 5.674000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.675000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.676000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.677000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.678000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.679000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.680000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.681000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.682000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.683000000E-002  1.421085472E-014 -7.105427358E-015  7.105427358E-015 -2.131628207E-014  1.421085472E-014  7.105427358E-015 
 5.684000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -2.842170943E-014 -9.999989334E+001 
 5.685000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.686000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.687000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.688000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.689000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.690000000E-002 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.691000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.692000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.693000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.694000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.695000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.696000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.842170943E-014 -9.999989333E+001 
 5.697000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.698000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.699000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.700000000E-002 -7.105427358E-015  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000 -7.105427358E-015 
 5.701000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -2.842170943E-014 -9.999989334E+001 
 5.702000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.703000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.704000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.705000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.706000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.707000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.708000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.709000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.710000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.711000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -7.105427358E-015 -9.999989334E+001 
 5.712000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.713000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.714000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.715000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.716000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.717000000E-002  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015  7.105427358E-015 
 5.718000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -1.421085472E-014 -9.999989334E+001 
 5.719000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.720000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.721000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.722000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.723000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.724000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.725000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.726000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.727000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.728000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.729000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.730000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.731000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.732000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.733000000E-002 -7.105427358E-015  7.105427358E-015 -7.105427358E-015  1.421085472E-014 -1.421085472E-014  0.000000000E+000 
 5.734000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001  0.000000000E+000 -9.999989334E+001 
 5.735000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.736000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.737000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.738000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.739000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  0.000000000E+000 
 5.740000000E-002  0.000000000E+000  1.421085472E-014 -7.105427358E-015  1.421085472E-014 -2.131628207E-014  7.105427358E-015 
 5.741000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.742000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.743000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.744000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  0.000000000E+000 
 5.745000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.746000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.747000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.748000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.749000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.750000000E-002 -7.105427358E-015  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000 -7.105427358E-015 
 5.751000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -1.421085472E-014 -9.999989334E+001 
 5.752000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.753000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001  0.000000000E+000 -9.999989333E+001 
 5.754000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.755000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.756000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.757000000E-002  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.758000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.759000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.760000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.761000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.762000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -1.421085472E-014 -9.999989333E+001 
 5.763000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.764000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.765000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.766000000E-002 -2.131628207E-014  1.421085472E-014  7.105427358E-015  3.552713679E-014 -7.105427358E-015 -2.842170943E-014 
 5.767000000E-002  0.000000000E+000  1.421085472E-014  0.000000000E+000  1.421085472E-014 -1.421085472E-014  0.000000000E+000 
 5.768000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989334E+001 -7.105427358E-015 -9.999989334E+001 
 5.769000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.770000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
 5.771000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -2.131628207E-014 -9.999989333E+001 
 5.772000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.773000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 5.774000000E-002  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  7.105427358E-015 
 5.775000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.776000000E-002 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 5.777000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 5.778000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 5.779000000E-002 -6.666659556E+001  3.333329778E+001  3.333329778E+001  9.999989333E+001 -7.105427358E-015 -9.999989333E+001 
