   Time             Vo                Vo_             
 4.205000000E-002  3.422189868E+002  1.465722075E+001 
 4.206000000E-002  3.422155776E+002  1.598990544E+001 
 4.207000000E-002  3.422112068E+002  1.791614941E+001 
 4.208000000E-002  3.422058802E+002  2.038613898E+001 
 4.209000000E-002 -3.128004501E+002  2.337824793E+001 
 4.210000000E-002 -3.128059489E+002  2.552020108E+001 
 4.211000000E-002 -3.128106983E+002  2.700021060E+001 
 4.212000000E-002 -3.128144463E+002  2.764114167E+001 
 4.213000000E-002 -3.128171908E+002  2.750621310E+001 
 4.214000000E-002  3.421807135E+002  2.692147235E+001 
 4.215000000E-002  3.421776486E+002  2.706097493E+001 
 4.216000000E-002  3.421738873E+002  2.769343407E+001 
 4.217000000E-002  3.421691991E+002  2.894829389E+001 
 4.218000000E-002  3.421635877E+002  3.077495247E+001 
 4.219000000E-002  3.421570585E+002  3.312548121E+001 
 4.220000000E-002 -3.128506224E+002  3.616948007E+001 
 4.221000000E-002 -3.128576675E+002  3.844325006E+001 
 4.222000000E-002 -3.128639344E+002  4.002681453E+001 
 4.223000000E-002 -3.128691612E+002  4.073541673E+001 
 4.224000000E-002 -3.128733459E+002  4.063489035E+001 
 4.225000000E-002  3.421231740E+002  4.004152428E+001 
 4.226000000E-002  3.421187637E+002  4.014546498E+001 
 4.227000000E-002  3.421136859E+002  4.072352237E+001 
 4.228000000E-002  3.421077198E+002  4.190023427E+001 
 4.229000000E-002  3.421008689E+002  4.362699084E+001 
 4.230000000E-002  3.420931382E+002  4.585774871E+001 
 4.231000000E-002  3.420845344E+002  4.854893163E+001 
 4.232000000E-002 -3.129241053E+002  5.100319127E+001 
 4.233000000E-002 -3.129316151E+002  5.248651203E+001 
 4.234000000E-002 -3.129383160E+002  5.330294193E+001 
 4.235000000E-002 -3.129439375E+002  5.327497618E+001 
 4.236000000E-002  3.420512009E+002  5.270770930E+001 
 4.237000000E-002  3.420454473E+002  5.280878496E+001 
 4.238000000E-002  3.420390545E+002  5.336389125E+001 
 4.239000000E-002  3.420318108E+002  5.449228557E+001 
 4.240000000E-002  3.420237195E+002  5.614741124E+001 
 4.241000000E-002  3.420147857E+002  5.828516982E+001 
 4.242000000E-002  3.420050156E+002  6.086382596E+001 
 4.243000000E-002 -3.130051510E+002  6.347498187E+001 
 4.244000000E-002 -3.130141667E+002  6.508566662E+001 
 4.245000000E-002 -3.130223455E+002  6.600192240E+001 
 4.246000000E-002 -3.130294072E+002  6.603881922E+001 
 4.247000000E-002  3.419643485E+002  6.548919729E+001 
 4.248000000E-002  3.419572514E+002  6.557887331E+001 
 4.249000000E-002  3.419495435E+002  6.610279458E+001 
 4.250000000E-002  3.419410225E+002  6.717502924E+001 
 4.251000000E-002  3.419316917E+002  6.875106036E+001 
 4.252000000E-002  3.419215556E+002  7.078872122E+001 
 4.253000000E-002  3.419106204E+002  7.324810438E+001 
 4.254000000E-002 -3.131009967E+002  7.597726451E+001 
 4.255000000E-002 -3.131115150E+002  7.771060338E+001 
 4.256000000E-002 -3.131211681E+002  7.872218330E+001 
 4.257000000E-002 -3.131296664E+002  7.881971053E+001 
 4.258000000E-002  3.418627120E+002  7.828257142E+001 
 4.259000000E-002  3.418542778E+002  7.835544726E+001 
 4.260000000E-002  3.418452611E+002  7.884306180E+001 
 4.261000000E-002  3.418354693E+002  7.985437497E+001 
 4.262000000E-002  3.418249053E+002  8.134689201E+001 
 4.263000000E-002  3.418135736E+002  8.328036103E+001 
 4.264000000E-002  3.418014798E+002  8.561668623E+001 
 4.265000000E-002 -3.132115179E+002  8.843240462E+001 
 4.266000000E-002 -3.132235301E+002  9.028582385E+001 
 4.267000000E-002 -3.132346491E+002  9.139035891E+001 
 4.268000000E-002 -3.132445755E+002  9.154640978E+001 
 4.269000000E-002  3.417464358E+002  9.101860836E+001 
 4.270000000E-002  3.417366755E+002  9.107114075E+001 
 4.271000000E-002  3.417263611E+002  9.151918398E+001 
 4.272000000E-002  3.417153093E+002  9.246666804E+001 
 4.273000000E-002  3.417035228E+002  9.387309916E+001 
 4.274000000E-002  3.416910059E+002  9.570011993E+001 
 4.275000000E-002  3.416777639E+002  9.791142670E+001 
 4.276000000E-002  3.416638033E+002  1.004726890E+002 
 4.277000000E-002 -3.133497079E+002  1.024746859E+002 
 4.278000000E-002 -3.133619722E+002  1.034464328E+002 
 4.279000000E-002 -3.133733144E+002  1.036991923E+002 
 4.280000000E-002  3.416163420E+002  1.032153191E+002 
 4.281000000E-002  3.416052677E+002  1.032796663E+002 
 4.282000000E-002  3.415936667E+002  1.037192192E+002 
 4.283000000E-002  3.415813645E+002  1.046325489E+002 
 4.284000000E-002  3.415683639E+002  1.059812077E+002 
 4.285000000E-002  3.415546690E+002  1.077287769E+002 
 4.286000000E-002  3.415402848E+002  1.098407889E+002 
 4.287000000E-002  3.415252177E+002  1.122846502E+002 
 4.288000000E-002 -3.134897933E+002  1.144490515E+002 
 4.289000000E-002 -3.135034937E+002  1.155361315E+002 
 4.290000000E-002 -3.135162448E+002  1.158780988E+002 
 4.291000000E-002  3.414720656E+002  1.154298733E+002 
 4.292000000E-002  3.414596879E+002  1.154971621E+002 
 4.293000000E-002  3.414468108E+002  1.159198284E+002 
 4.294000000E-002  3.414332689E+002  1.167912226E+002 
 4.295000000E-002  3.414190650E+002  1.180749118E+002 
 4.296000000E-002  3.414042027E+002  1.197363870E+002 
 4.297000000E-002  3.413886871E+002  1.217429878E+002 
 4.298000000E-002  3.413725240E+002  1.240638305E+002 
 4.299000000E-002 -3.136439134E+002  1.263599344E+002 
 4.300000000E-002 -3.136590362E+002  1.275574299E+002 
 4.301000000E-002 -3.136731828E+002  1.279840586E+002 
 4.302000000E-002  3.413137968E+002  1.275661778E+002 
 4.303000000E-002  3.413001328E+002  1.276302094E+002 
 4.304000000E-002  3.412859965E+002  1.280302612E+002 
 4.305000000E-002  3.412712317E+002  1.288545953E+002 
 4.306000000E-002  3.412558407E+002  1.300687589E+002 
 4.307000000E-002  3.412398273E+002  1.316401179E+002 
 4.308000000E-002  3.412231961E+002  1.335377871E+002 
 4.309000000E-002  3.412059528E+002  1.357325612E+002 
 4.310000000E-002 -3.138118436E+002  1.381362103E+002 
 4.311000000E-002 -3.138283702E+002  1.394410421E+002 
 4.312000000E-002 -3.138438939E+002  1.399496281E+002 
 4.313000000E-002  3.411417746E+002  1.395587417E+002 
 4.314000000E-002  3.411268460E+002  1.396149214E+002 
 4.315000000E-002  3.411114720E+002  1.399882440E+002 
 4.316000000E-002  3.410955052E+002  1.407620164E+002 
 4.317000000E-002  3.410789480E+002  1.419037256E+002 
 4.318000000E-002  3.410618036E+002  1.433825751E+002 
 4.319000000E-002  3.410440766E+002  1.451694186E+002 
 4.320000000E-002  3.410257723E+002  1.472366950E+002 
 4.321000000E-002 -3.139933222E+002  1.497290685E+002 
 4.322000000E-002 -3.140112302E+002  1.511391295E+002 
 4.323000000E-002 -3.140281088E+002  1.517279614E+002 
 4.324000000E-002  3.409562714E+002  1.513619227E+002 
 4.325000000E-002  3.409401037E+002  1.514064579E+002 
 4.326000000E-002  3.409235171E+002  1.517497639E+002 
 4.327000000E-002  3.409063730E+002  1.524703309E+002 
 4.328000000E-002  3.408886734E+002  1.535375418E+002 
 4.329000000E-002  3.408704216E+002  1.549223960E+002 
 4.330000000E-002  3.408516217E+002  1.565974462E+002 
 4.331000000E-002  3.408322787E+002  1.585367379E+002 
 4.332000000E-002  3.408123983E+002  1.607157492E+002 
 4.333000000E-002 -3.142068865E+002  1.622651955E+002 
 4.334000000E-002 -3.142247429E+002  1.626918560E+002 
 4.335000000E-002  3.407583735E+002  1.623949887E+002 
 4.336000000E-002  3.407409925E+002  1.624676692E+002 
 4.337000000E-002  3.407232176E+002  1.628195866E+002 
 4.338000000E-002  3.407049184E+002  1.635240520E+002 
 4.339000000E-002  3.406860969E+002  1.645523828E+002 
 4.340000000E-002  3.406667562E+002  1.658774124E+002 
 4.341000000E-002  3.406469004E+002  1.674734313E+002 
 4.342000000E-002  3.406265341E+002  1.693161299E+002 
 4.343000000E-002  3.406056628E+002  1.713825423E+002 
 4.344000000E-002 -3.144149720E+002  1.730789796E+002 
 4.345000000E-002 -3.144341328E+002  1.736150515E+002 
 4.346000000E-002  3.405477366E+002  1.733785007E+002 
 4.347000000E-002  3.405291638E+002  1.734679234E+002 
 4.348000000E-002  3.405102218E+002  1.738177859E+002 
 4.349000000E-002  3.404907885E+002  1.744964304E+002 
 4.350000000E-002  3.404708659E+002  1.754770564E+002 
 4.351000000E-002  3.404504570E+002  1.767342816E+002 
 4.352000000E-002  3.404295656E+002  1.782440862E+002 
 4.353000000E-002  3.404081961E+002  1.799837595E+002 
 4.354000000E-002  3.403863537E+002  1.819318475E+002 
 4.355000000E-002 -3.146355688E+002  1.837532809E+002 
 4.356000000E-002 -3.146560098E+002  1.843921727E+002 
 4.357000000E-002  3.403246362E+002  1.842102603E+002 
 4.358000000E-002  3.403049003E+002  1.843074748E+002 
 4.359000000E-002  3.402848197E+002  1.846470861E+002 
 4.360000000E-002  3.402642803E+002  1.852926782E+002 
 4.361000000E-002  3.402432841E+002  1.862192741E+002 
 4.362000000E-002  3.402218339E+002  1.874032195E+002 
 4.363000000E-002  3.401999334E+002  1.888221306E+002 
 4.364000000E-002  3.401775866E+002  1.904548444E+002 
 4.365000000E-002  3.401547984E+002  1.922813700E+002 
 4.366000000E-002 -3.148683525E+002  1.942113037E+002 
 4.367000000E-002 -3.148900442E+002  1.949483403E+002 
 4.368000000E-002  3.400894066E+002  1.948179310E+002 
 4.369000000E-002  3.400685416E+002  1.949156713E+002 
 4.370000000E-002  3.400473558E+002  1.952385346E+002 
 4.371000000E-002  3.400257433E+002  1.958455594E+002 
 4.372000000E-002  3.400037057E+002  1.967135288E+002 
 4.373000000E-002  3.399812459E+002  1.978204551E+002 
 4.374000000E-002  3.399583670E+002  1.991455330E+002 
 4.375000000E-002  3.399350730E+002  2.006690918E+002 
 4.376000000E-002  3.399113685E+002  2.023725512E+002 
 4.377000000E-002 -3.151129557E+002  2.043988517E+002 
 4.378000000E-002 -3.151358644E+002  2.052305814E+002 
 4.379000000E-002  3.398424220E+002  2.051505371E+002 
 4.380000000E-002  3.398204661E+002  2.052425393E+002 
 4.381000000E-002  3.397982127E+002  2.055431820E+002 
 4.382000000E-002  3.397755636E+002  2.061071755E+002 
 4.383000000E-002  3.397525206E+002  2.069129944E+002 
 4.384000000E-002  3.397290860E+002  2.079402535E+002 
 4.385000000E-002  3.397052629E+002  2.091696638E+002 
 4.386000000E-002  3.396810551E+002  2.105829886E+002 
 4.387000000E-002  3.396564667E+002  2.121630021E+002 
 4.388000000E-002  3.396315025E+002  2.138934480E+002 
 4.389000000E-002 -3.153925980E+002  2.148493651E+002 
 4.390000000E-002  3.395848296E+002  2.146534475E+002 
 4.391000000E-002  3.395618214E+002  2.147748974E+002 
 4.392000000E-002  3.395385374E+002  2.150877146E+002 
 4.393000000E-002  3.395148866E+002  2.156420236E+002 
 4.394000000E-002  3.394908707E+002  2.164180002E+002 
 4.395000000E-002  3.394664920E+002  2.173968728E+002 
 4.396000000E-002  3.394417536E+002  2.185608810E+002 
 4.397000000E-002  3.394166588E+002  2.198932357E+002 
 4.398000000E-002  3.393912117E+002  2.213780806E+002 
 4.399000000E-002  3.393654167E+002  2.230004535E+002 
 4.400000000E-002 -3.156598492E+002  2.240893580E+002 
 4.401000000E-002  3.393164901E+002  2.239674846E+002 
 4.402000000E-002  3.392924635E+002  2.241085291E+002 
 4.403000000E-002  3.392681824E+002  2.244245373E+002 
 4.404000000E-002  3.392435629E+002  2.249612903E+002 
 4.405000000E-002  3.392186065E+002  2.257005965E+002 
 4.406000000E-002  3.391933155E+002  2.266252320E+002 
 4.407000000E-002  3.391676927E+002  2.277189024E+002 
 4.408000000E-002  3.391417414E+002  2.289662066E+002 
 4.409000000E-002  3.391154653E+002  2.303526002E+002 
 4.410000000E-002  3.390888687E+002  2.318643612E+002 
 4.411000000E-002 -3.159375050E+002  2.330727076E+002 
 4.412000000E-002  3.390377756E+002  2.330233817E+002 
 4.413000000E-002  3.390127708E+002  2.331750000E+002 
 4.414000000E-002  3.389875323E+002  2.334861091E+002 
 4.415000000E-002  3.389619828E+002  2.339984041E+002 
 4.416000000E-002  3.389361239E+002  2.346952494E+002 
 4.417000000E-002  3.389099578E+002  2.355608957E+002 
 4.418000000E-002  3.388834870E+002  2.365804451E+002 
 4.419000000E-002  3.388567147E+002  2.377398175E+002 
 4.420000000E-002  3.388296443E+002  2.390257179E+002 
 4.421000000E-002  3.388022798E+002  2.404256038E+002 
 4.422000000E-002 -3.162251458E+002  2.417431418E+002 
 4.423000000E-002  3.387491087E+002  2.417671991E+002 
 4.424000000E-002  3.387231707E+002  2.419210913E+002 
 4.425000000E-002  3.386970189E+002  2.422199754E+002 
 4.426000000E-002  3.386705827E+002  2.427017288E+002 
 4.427000000E-002  3.386438636E+002  2.433511894E+002 
 4.428000000E-002  3.386168637E+002  2.441540036E+002 
 4.429000000E-002  3.385895853E+002  2.450965951E+002 
 4.430000000E-002  3.385620313E+002  2.461661338E+002 
 4.431000000E-002  3.385342050E+002  2.473505057E+002 
 4.432000000E-002  3.385061099E+002  2.486382840E+002 
 4.433000000E-002 -3.165223135E+002  2.500574273E+002 
 4.434000000E-002  3.384509489E+002  2.501580185E+002 
 4.435000000E-002  3.384241262E+002  2.503063656E+002 
 4.436000000E-002  3.383971089E+002  2.505862171E+002 
 4.437000000E-002  3.383698327E+002  2.510319100E+002 
 4.438000000E-002  3.383422991E+002  2.516296679E+002 
 4.439000000E-002  3.383145099E+002  2.523664502E+002 
 4.440000000E-002  3.382864674E+002  2.532299228E+002 
 4.441000000E-002  3.382581741E+002  2.542084303E+002 
 4.442000000E-002  3.382296331E+002  2.552909686E+002 
 4.443000000E-002  3.382008477E+002  2.564671580E+002 
 4.444000000E-002 -3.168285215E+002  2.579823449E+002 
 4.445000000E-002  3.381437834E+002  2.581649139E+002 
 4.446000000E-002  3.381161275E+002  2.583001308E+002 
 4.447000000E-002  3.380882953E+002  2.585544120E+002 
 4.448000000E-002  3.380602287E+002  2.589588402E+002 
 4.449000000E-002  3.380319289E+002  2.595009337E+002 
 4.450000000E-002  3.380033976E+002  2.601688775E+002 
 4.451000000E-002  3.379746370E+002  2.609514971E+002 
 4.452000000E-002  3.379456493E+002  2.618382328E+002 
 4.453000000E-002  3.379164372E+002  2.628191155E+002 
 4.454000000E-002  3.378870038E+002  2.638847420E+002 
 4.455000000E-002  3.378573523E+002  2.650262516E+002 
 4.456000000E-002  3.378274860E+002  2.662353035E+002 
 4.457000000E-002  3.377974087E+002  2.675040542E+002 
 4.458000000E-002  3.377671242E+002  2.688251363E+002 
 4.459000000E-002  3.377366365E+002  2.701916375E+002 
 4.460000000E-002  3.377059497E+002  2.715970802E+002 
 4.461000000E-002  3.376750679E+002  2.730354018E+002 
 4.462000000E-002  3.376439957E+002  2.745009361E+002 
 4.463000000E-002  3.376127372E+002  2.759883944E+002 
 4.464000000E-002  3.375812971E+002  2.774928481E+002 
 4.465000000E-002  3.375496799E+002  2.790097113E+002 
 4.466000000E-002  3.375178900E+002  2.805347243E+002 
 4.467000000E-002 -3.175131883E+002  2.814062428E+002 
 4.468000000E-002  3.374562233E+002  2.818709930E+002 
 4.469000000E-002  3.374254033E+002  2.824624704E+002 
 4.470000000E-002  3.373944622E+002  2.831070800E+002 
 4.471000000E-002  3.373633611E+002  2.838179129E+002 
 4.472000000E-002  3.373321022E+002  2.845882880E+002 
 4.473000000E-002  3.373006878E+002  2.854119107E+002 
 4.474000000E-002  3.372691205E+002  2.862828573E+002 
 4.475000000E-002  3.372374028E+002  2.871955589E+002 
 4.476000000E-002  3.372055376E+002  2.881447855E+002 
 4.477000000E-002  3.371735278E+002  2.891256319E+002 
 4.478000000E-002 -3.178580366E+002  2.896963071E+002 
 4.479000000E-002  3.371111091E+002  2.897280702E+002 
 4.480000000E-002  3.370799764E+002  2.899481083E+002 
 4.481000000E-002  3.370487397E+002  2.902303307E+002 
 4.482000000E-002  3.370173651E+002  2.905907355E+002 
 4.483000000E-002  3.369858536E+002  2.910224681E+002 
 4.484000000E-002  3.369542066E+002  2.915190487E+002 
 4.485000000E-002  3.369224256E+002  2.920743581E+002 
 4.486000000E-002  3.368905125E+002  2.926826223E+002 
 4.487000000E-002  3.368584691E+002  2.933383986E+002 
 4.488000000E-002  3.368262974E+002  2.940365617E+002 
 4.489000000E-002 -3.182056961E+002  2.945439136E+002 
 4.490000000E-002  3.367632229E+002  2.943740783E+002 
 4.491000000E-002  3.367318198E+002  2.944352211E+002 
 4.492000000E-002  3.367003233E+002  2.945600588E+002 
 4.493000000E-002  3.366687026E+002  2.947652119E+002 
 4.494000000E-002  3.366369583E+002  2.950439922E+002 
 4.495000000E-002  3.366050915E+002  2.953900690E+002 
 4.496000000E-002  3.365731032E+002  2.957974552E+002 
 4.497000000E-002  3.365409947E+002  2.962604933E+002 
 4.498000000E-002  3.365087675E+002  2.967738425E+002 
 4.499000000E-002  3.364764231E+002  2.973324655E+002 
 4.500000000E-002 -3.185560043E+002  2.979021176E+002 
 4.501000000E-002  3.364126680E+002  2.976556944E+002 
 4.502000000E-002  3.363809867E+002  2.976665310E+002 
 4.503000000E-002  3.363492199E+002  2.977382793E+002 
 4.504000000E-002  3.363173392E+002  2.978868984E+002 
 4.505000000E-002  3.362853453E+002  2.981060855E+002 
 4.506000000E-002  3.362532388E+002  2.983898721E+002 
 4.507000000E-002  3.362210208E+002  2.987326109E+002 
 4.508000000E-002  3.361886922E+002  2.991289636E+002 
 4.509000000E-002  3.361562544E+002  2.995738880E+002 
 4.510000000E-002  3.361237088E+002  3.000626263E+002 
 4.511000000E-002 -3.189091727E+002  3.007521239E+002 
 4.512000000E-002  3.360592182E+002  3.004905724E+002 
 4.513000000E-002  3.360272425E+002  3.004963877E+002 
 4.514000000E-002  3.359951882E+002  3.005583432E+002 
 4.515000000E-002  3.359630295E+002  3.006911501E+002 
 4.516000000E-002  3.359307668E+002  3.008890019E+002 
 4.517000000E-002  3.358984008E+002  3.011464004E+002 
 4.518000000E-002  3.358659324E+002  3.014581430E+002 
 4.519000000E-002  3.358333626E+002  3.018193118E+002 
 4.520000000E-002  3.358006925E+002  3.022252614E+002 
 4.521000000E-002  3.357679234E+002  3.026716086E+002 
 4.522000000E-002  3.357350568E+002  3.031542211E+002 
 4.523000000E-002  3.357020942E+002  3.036692070E+002 
 4.524000000E-002  3.356690371E+002  3.042129048E+002 
 4.525000000E-002  3.356358873E+002  3.047818734E+002 
 4.526000000E-002  3.356026465E+002  3.053728826E+002 
 4.527000000E-002  3.355693167E+002  3.059829035E+002 
 4.528000000E-002  3.355358996E+002  3.066090995E+002 
 4.529000000E-002  3.355023972E+002  3.072488179E+002 
 4.530000000E-002  3.354688116E+002  3.078995812E+002 
 4.531000000E-002  3.354351446E+002  3.085590785E+002 
 4.532000000E-002  3.354013985E+002  3.092251585E+002 
 4.533000000E-002  3.353675752E+002  3.098958209E+002 
 4.534000000E-002  3.353336767E+002  3.105692096E+002 
 4.535000000E-002  3.352997053E+002  3.112436055E+002 
 4.536000000E-002  3.352656630E+002  3.119174193E+002 
 4.537000000E-002  3.352315518E+002  3.125891854E+002 
 4.538000000E-002  3.351973739E+002  3.132575550E+002 
 4.539000000E-002  3.351631312E+002  3.139212904E+002 
 4.540000000E-002  3.351288260E+002  3.145792590E+002 
 4.541000000E-002  3.350944602E+002  3.152304273E+002 
 4.542000000E-002  3.350600358E+002  3.158738560E+002 
 4.543000000E-002  3.350255548E+002  3.165086944E+002 
 4.544000000E-002  3.349910193E+002  3.171341755E+002 
 4.545000000E-002  3.349564311E+002  3.177496111E+002 
 4.546000000E-002  3.349217921E+002  3.183543876E+002 
 4.547000000E-002  3.348871044E+002  3.189479609E+002 
 4.548000000E-002  3.348523696E+002  3.195298528E+002 
 4.549000000E-002  3.348175897E+002  3.200996468E+002 
 4.550000000E-002  3.347827663E+002  3.206569840E+002 
 4.551000000E-002  3.347479013E+002  3.212015598E+002 
 4.552000000E-002  3.347129964E+002  3.217331200E+002 
 4.553000000E-002  3.346780532E+002  3.222514578E+002 
 4.554000000E-002  3.346430733E+002  3.227564105E+002 
 4.555000000E-002  3.346080585E+002  3.232478562E+002 
 4.556000000E-002  3.345730101E+002  3.237257113E+002 
 4.557000000E-002  3.345379297E+002  3.241899275E+002 
 4.558000000E-002  3.345028188E+002  3.246404894E+002 
 4.559000000E-002  3.344676789E+002  3.250774116E+002 
 4.560000000E-002  3.344325112E+002  3.255007368E+002 
 4.561000000E-002  3.343973172E+002  3.259105334E+002 
 4.562000000E-002  3.343620982E+002  3.263068931E+002 
 4.563000000E-002  3.343268555E+002  3.266899296E+002 
 4.564000000E-002  3.342915902E+002  3.270597757E+002 
 4.565000000E-002  3.342563036E+002  3.274165825E+002 
 4.566000000E-002  3.342209968E+002  3.277605171E+002 
 4.567000000E-002  3.341856710E+002  3.280917610E+002 
 4.568000000E-002  3.341503272E+002  3.284105091E+002 
 4.569000000E-002  3.341149665E+002  3.287169676E+002 
 4.570000000E-002  3.340795898E+002  3.290113532E+002 
 4.571000000E-002  3.340441983E+002  3.292938917E+002 
 4.572000000E-002  3.340087927E+002  3.295648165E+002 
 4.573000000E-002  3.339733740E+002  3.298243681E+002 
 4.574000000E-002  3.339379430E+002  3.300727925E+002 
 4.575000000E-002  3.339025007E+002  3.303103406E+002 
 4.576000000E-002  3.338670478E+002  3.305372672E+002 
 4.577000000E-002  3.338315851E+002  3.307538300E+002 
 4.578000000E-002  3.337961132E+002  3.309602889E+002 
 4.579000000E-002  3.337606331E+002  3.311569057E+002 
 4.580000000E-002  3.337251452E+002  3.313439426E+002 
 4.581000000E-002  3.336896503E+002  3.315216623E+002 
 4.582000000E-002  3.336541490E+002  3.316903270E+002 
 4.583000000E-002  3.336186420E+002  3.318501982E+002 
 4.584000000E-002  3.335831297E+002  3.320015359E+002 
 4.585000000E-002  3.335476127E+002  3.321445983E+002 
 4.586000000E-002  3.335120917E+002  3.322796413E+002 
 4.587000000E-002  3.334765669E+002  3.324069183E+002 
 4.588000000E-002  3.334410391E+002  3.325266798E+002 
 4.589000000E-002 -3.215944857E+002  3.326310373E+002 
 4.590000000E-002  3.333705593E+002  3.323274335E+002 
 4.591000000E-002  3.333355610E+002  3.320749042E+002 
 4.592000000E-002  3.333005597E+002  3.318389802E+002 
 4.593000000E-002  3.332655541E+002  3.316243372E+002 
 4.594000000E-002  3.332305436E+002  3.314297203E+002 
 4.595000000E-002  3.331955279E+002  3.312539285E+002 
 4.596000000E-002  3.331605064E+002  3.310958128E+002 
 4.597000000E-002  3.331254789E+002  3.309542753E+002 
 4.598000000E-002  3.330904450E+002  3.308282671E+002 
 4.599000000E-002  3.330554044E+002  3.307167866E+002 
 4.600000000E-002 -3.219798442E+002  3.307566244E+002 
 4.601000000E-002  3.329858264E+002  3.301596110E+002 
 4.602000000E-002  3.329513175E+002  3.297232701E+002 
 4.603000000E-002  3.329168012E+002  3.293173043E+002 
 4.604000000E-002  3.328822743E+002  3.289502720E+002 
 4.605000000E-002  3.328477358E+002  3.286198856E+002 
 4.606000000E-002  3.328131848E+002  3.283239553E+002 
 4.607000000E-002  3.327786206E+002  3.280603864E+002 
 4.608000000E-002  3.327440425E+002  3.278271762E+002 
 4.609000000E-002  3.327094500E+002  3.276224116E+002 
 4.610000000E-002  3.326748424E+002  3.274442659E+002 
 4.611000000E-002 -3.223601776E+002  3.275649286E+002 
 4.612000000E-002  3.326060230E+002  3.268378219E+002 
 4.613000000E-002  3.325719551E+002  3.263392511E+002 
 4.614000000E-002  3.325378730E+002  3.258794358E+002 
 4.615000000E-002  3.325037714E+002  3.254692270E+002 
 4.616000000E-002  3.324696490E+002  3.251056087E+002 
 4.617000000E-002  3.324355049E+002  3.247856974E+002 
 4.618000000E-002  3.324013383E+002  3.245067380E+002 
 4.619000000E-002  3.323671485E+002  3.242661005E+002 
 4.620000000E-002  3.323329348E+002  3.240612752E+002 
 4.621000000E-002  3.322986967E+002  3.238898693E+002 
 4.622000000E-002  3.322644338E+002  3.237496028E+002 
 4.623000000E-002  3.322301458E+002  3.236383048E+002 
 4.624000000E-002  3.321958325E+002  3.235539094E+002 
 4.625000000E-002  3.321614938E+002  3.234944525E+002 
 4.626000000E-002  3.321271295E+002  3.234580679E+002 
 4.627000000E-002  3.320927396E+002  3.234429838E+002 
 4.628000000E-002  3.320583243E+002  3.234475191E+002 
 4.629000000E-002  3.320238836E+002  3.234700803E+002 
 4.630000000E-002  3.319894177E+002  3.235091583E+002 
 4.631000000E-002  3.319549267E+002  3.235633244E+002 
 4.632000000E-002  3.319204111E+002  3.236312281E+002 
 4.633000000E-002  3.318858710E+002  3.237115931E+002 
 4.634000000E-002  3.318513068E+002  3.238032151E+002 
 4.635000000E-002  3.318167189E+002  3.239049580E+002 
 4.636000000E-002  3.317821077E+002  3.240157519E+002 
 4.637000000E-002  3.317474736E+002  3.241345896E+002 
 4.638000000E-002  3.317128170E+002  3.242605245E+002 
 4.639000000E-002  3.316781385E+002  3.243926676E+002 
 4.640000000E-002  3.316434385E+002  3.245301847E+002 
 4.641000000E-002  3.316087175E+002  3.246722949E+002 
 4.642000000E-002  3.315739761E+002  3.248182671E+002 
 4.643000000E-002  3.315392148E+002  3.249674184E+002 
 4.644000000E-002  3.315044341E+002  3.251191115E+002 
 4.645000000E-002  3.314696346E+002  3.252727530E+002 
 4.646000000E-002  3.314348168E+002  3.254277906E+002 
 4.647000000E-002  3.313999813E+002  3.255837117E+002 
 4.648000000E-002  3.313651286E+002  3.257400414E+002 
 4.649000000E-002  3.313302594E+002  3.258963400E+002 
 4.650000000E-002  3.312953742E+002  3.260522022E+002 
 4.651000000E-002  3.312604735E+002  3.262072543E+002 
 4.652000000E-002  3.312255579E+002  3.263611535E+002 
 4.653000000E-002  3.311906279E+002  3.265135856E+002 
 4.654000000E-002  3.311556842E+002  3.266642637E+002 
 4.655000000E-002  3.311207272E+002  3.268129267E+002 
 4.656000000E-002  3.310857575E+002  3.269593379E+002 
 4.657000000E-002  3.310507757E+002  3.271032836E+002 
 4.658000000E-002  3.310157822E+002  3.272445717E+002 
 4.659000000E-002  3.309807776E+002  3.273830307E+002 
 4.660000000E-002  3.309457624E+002  3.275185082E+002 
 4.661000000E-002  3.309107371E+002  3.276508700E+002 
 4.662000000E-002  3.308757022E+002  3.277799985E+002 
 4.663000000E-002  3.308406582E+002  3.279057926E+002 
 4.664000000E-002  3.308056055E+002  3.280281655E+002 
 4.665000000E-002  3.307705446E+002  3.281470448E+002 
 4.666000000E-002  3.307354760E+002  3.282623709E+002 
 4.667000000E-002  3.307004001E+002  3.283740964E+002 
 4.668000000E-002  3.306653173E+002  3.284821852E+002 
 4.669000000E-002  3.306302281E+002  3.285866118E+002 
 4.670000000E-002  3.305951329E+002  3.286873603E+002 
 4.671000000E-002  3.305600320E+002  3.287844240E+002 
 4.672000000E-002  3.305249259E+002  3.288778046E+002 
 4.673000000E-002  3.304898150E+002  3.289675114E+002 
 4.674000000E-002  3.304546995E+002  3.290535609E+002 
 4.675000000E-002  3.304195800E+002  3.291359760E+002 
 4.676000000E-002  3.303844566E+002  3.292147857E+002 
 4.677000000E-002  3.303493298E+002  3.292900245E+002 
 4.678000000E-002 -3.246852591E+002  3.289763468E+002 
 4.679000000E-002  3.302808889E+002  3.281718737E+002 
 4.680000000E-002  3.302469213E+002  3.275013170E+002 
 4.681000000E-002  3.302129472E+002  3.268739280E+002 
 4.682000000E-002  3.301789632E+002  3.263019624E+002 
 4.683000000E-002  3.301449679E+002  3.257823016E+002 
 4.684000000E-002  3.301109597E+002  3.253119555E+002 
